event,pTHat,pythiaWeight,manualBias,manualWeight
67,1.78876,1,1.32649,0.753868
68,1.2333,1,1.23169,0.81189
69,1.40657,1,1.26183,0.7925
70,1.03183,1,1.19581,0.836251
71,2.24032,1,1.39955,0.714513
72,1.76232,1,1.32214,0.756348
73,2.17137,1,1.38863,0.720136
74,2.02359,1,1.36493,0.732639
75,2.10837,1,1.37857,0.725389
76,2.40371,1,1.42513,0.701689
77,1.08683,1,1.20567,0.829416
78,2.61159,1,1.45704,0.686324
79,3.3842,1,1.56963,0.637091
80,2.36176,1,1.41861,0.704916
81,2.03117,1,1.36615,0.731982
82,2.66669,1,1.46538,0.682418
83,3.13877,1,1.53491,0.651503
84,1.66347,1,1.30705,0.765081
85,1.75529,1,1.32093,0.75704
86,1.5815,1,1.29218,0.773888
87,1.42002,1,1.26415,0.791045
88,5.19202,1,1.80032,0.555457
89,2.2041,1,1.39382,0.71745
90,1.7016,1,1.31198,0.762208
91,1.26444,1,1.23717,0.808297
92,1.21205,1,1.22914,0.813575
93,1.29835,1,1.24431,0.803659
94,1.1906,1,1.2241,0.816924
95,1.03765,1,1.19686,0.835517
96,1.16017,1,1.21985,0.819775
97,2.72626,1,1.47434,0.678271
98,1.24791,1,1.2342,0.81024
99,3.54209,1,1.59163,0.628286
100,2.12054,1,1.38209,0.723544
101,1.0649,1,1.20174,0.832124
102,2.61146,1,1.45822,0.68577
103,2.38556,1,1.42242,0.703025
104,1.81949,1,1.33158,0.750989
105,1.35578,1,1.25314,0.797997
106,1.77341,1,1.32394,0.755318
107,2.48162,1,1.43717,0.69581
108,1.29723,1,1.24284,0.804608
109,1.12862,1,1.21312,0.824322
110,1.48249,1,1.27489,0.784383
111,2.49679,1,1.43951,0.694682
112,2.51281,1,1.44197,0.693497
113,10.542,1,2.29096,0.436498
114,1.73228,1,1.3171,0.759242
115,1.93017,1,1.34976,0.740875
116,1.03352,1,1.19648,0.835784
117,1.02999,1,1.19548,0.836482
118,2.62141,1,1.45853,0.685622
119,1.28242,1,1.24207,0.805105
120,3.27109,1,1.55462,0.643242
121,2.89475,1,1.49938,0.666943
122,1.07636,1,1.2048,0.830016
123,1.11737,1,1.21111,0.825686
124,3.41154,1,1.57345,0.635545
125,3.77172,1,1.62355,0.615933
126,2.07262,1,1.37486,0.727348
127,1.56674,1,1.28925,0.775643
128,3.01532,1,1.51711,0.659149
129,2.06115,1,1.37099,0.729401
130,1.73333,1,1.31767,0.758917
131,1.86388,1,1.3389,0.746881
132,2.03809,1,1.36854,0.730704
133,2.92958,1,1.5045,0.664674
134,1.43706,1,1.26709,0.789212
135,1.03278,1,1.19598,0.836133
136,1.19186,1,1.22434,0.816769
137,1.74402,1,1.31906,0.758117
138,3.14005,1,1.53504,0.651448
139,3.58628,1,1.5978,0.625861
140,2.97633,1,1.51134,0.661664
141,2.16188,1,1.38712,0.720919
142,1.07168,1,1.20296,0.831283
143,1.61118,1,1.29678,0.771142
144,1.3133,1,1.24565,0.802797
145,2.05883,1,1.37061,0.7296
146,1.60914,1,1.29643,0.771347
147,1.16197,1,1.21985,0.819774
148,1.47619,1,1.27381,0.785048
149,1.91308,1,1.34696,0.742412
150,1.13945,1,1.21504,0.823016
151,1.44074,1,1.26823,0.7885
152,7.71399,1,2.06059,0.485299
153,1.10997,1,1.21022,0.826295
154,1.08422,1,1.2052,0.829737
155,4.86448,1,1.76161,0.567664
156,1.72745,1,1.3163,0.759707
157,1.87627,1,1.34095,0.74574
158,3.56922,1,1.59527,0.626855
159,1.79046,1,1.32677,0.753708
160,2.37013,1,1.42016,0.704146
161,1.31299,1,1.24559,0.802832
162,1.50908,1,1.27944,0.781595
163,2.05336,1,1.36973,0.730069
164,8.18392,1,2.10268,0.475583
165,1.21649,1,1.22867,0.813886
166,1.14538,1,1.2161,0.822303
167,1.6238,1,1.29891,0.769878
168,5.11744,1,1.79162,0.558156
169,1.06437,1,1.20165,0.832189
170,1.84885,1,1.33642,0.748268
171,2.17756,1,1.38961,0.719626
172,2.25104,1,1.40125,0.71365
173,1.51222,1,1.27997,0.781268
174,1.12433,1,1.21237,0.82483
175,1.90949,1,1.34637,0.742736
176,2.55986,1,1.44917,0.690052
177,1.74264,1,1.31883,0.758248
178,1.01927,1,1.19365,0.837765
179,4.58744,1,1.72785,0.578753
180,5.11294,1,1.79109,0.55832
181,1.30621,1,1.24567,0.802778
182,1.58437,1,1.29224,0.773849
183,4.12172,1,1.66893,0.599186
184,2.64673,1,1.46236,0.683825
185,1.92101,1,1.35021,0.740624
186,3.86322,1,1.63509,0.611587
187,1.14092,1,1.2153,0.82284
188,1.76832,1,1.3234,0.755629
189,2.28754,1,1.40699,0.710735
190,1.01404,1,1.19261,0.838495
191,1.24609,1,1.2352,0.809588
192,1.1779,1,1.22194,0.818372
193,1.58864,1,1.29453,0.772481
194,3.18885,1,1.54203,0.648497
195,2.24999,1,1.40108,0.713734
196,2.42523,1,1.42847,0.70005
197,1.94979,1,1.35295,0.739123
198,1.3586,1,1.25353,0.79775
199,2.63162,1,1.46007,0.684896
