event,pTHat,pythiaWeight,manualBias,manualWeight
68,2.06333,1,1.17104,0.853941
69,1.18282,1,1.10581,0.904316
70,2.25686,1,1.18413,0.844502
71,2.83311,1,1.22077,0.819158
72,1.08016,1,1.09749,0.911174
73,1.91951,1,1.16485,0.858482
74,2.9303,1,1.22662,0.815247
75,6.6308,1,1.39871,0.714947
76,1.44055,1,1.12592,0.888166
77,1.19771,1,1.10696,0.903374
78,2.47268,1,1.19825,0.834552
79,1.29772,1,1.1155,0.896458
80,1.16186,1,1.10477,0.905165
81,1.63142,1,1.14051,0.876803
82,1.85359,1,1.15637,0.864772
83,1.87868,1,1.15816,0.863435
84,1.27352,1,1.11297,0.8985
85,0.997327,1,1.09138,0.916269
86,2.28323,1,1.18597,0.843195
87,1.50294,1,1.13066,0.884441
88,1.45257,1,1.12683,0.887442
89,1.77628,1,1.15084,0.868934
90,1.16574,1,1.10472,0.905205
91,1.47001,1,1.12816,0.886398
92,1.02147,1,1.09277,0.915107
93,1.01561,1,1.0922,0.915585
94,2.91077,1,1.22545,0.816025
95,3.51069,1,1.26017,0.793543
96,1.16855,1,1.10463,0.905282
97,2.74526,1,1.21539,0.822778
98,1.7811,1,1.15118,0.868672
99,1.01993,1,1.09258,0.915268
100,1.14562,1,1.10279,0.906794
101,1.67116,1,1.14319,0.874747
102,1.98016,1,1.16529,0.858158
103,5.49915,1,1.3548,0.738114
104,1.225,1,1.10913,0.901607
105,5.17842,1,1.34117,0.745618
106,1.33904,1,1.11809,0.894382
107,1.69891,1,1.14581,0.872742
108,2.21205,1,1.18114,0.846642
109,7.00745,1,1.41202,0.708204
110,1.47429,1,1.12849,0.886143
111,1.01371,1,1.09204,0.915716
112,1.22129,1,1.10884,0.901846
113,4.01503,1,1.28649,0.77731
114,1.33077,1,1.11745,0.894897
115,1.33606,1,1.11786,0.894567
116,1.79294,1,1.15291,0.867373
117,2.66526,1,1.21044,0.826147
118,1.50568,1,1.13094,0.884216
119,2.81896,1,1.21991,0.819735
120,1.02922,1,1.09332,0.914648
121,1.2117,1,1.10807,0.902467
122,1.12064,1,1.10077,0.908451
123,1.07043,1,1.09669,0.911832
124,5.51104,1,1.3553,0.737845
125,2.75268,1,1.21623,0.822213
126,1.36874,1,1.12039,0.892542
127,1.46214,1,1.12756,0.886868
128,4.50279,1,1.31048,0.763081
129,1.18606,1,1.10626,0.903946
130,2.97527,1,1.2293,0.813469
131,2.34468,1,1.18993,0.840382
132,1.12866,1,1.10148,0.907869
133,1.21779,1,1.10903,0.901687
134,1.1782,1,1.1054,0.904648
135,1.28075,1,1.11353,0.898042
136,1.39536,1,1.12247,0.890893
137,4.17432,1,1.2945,0.7725
138,1.72211,1,1.14691,0.871907
139,1.632,1,1.1403,0.87696
140,4.10451,1,1.29101,0.774589
141,1.88796,1,1.15892,0.862872
142,1.20094,1,1.10738,0.903034
143,1.3927,1,1.12224,0.891071
144,1.27104,1,1.11277,0.898657
145,1.43134,1,1.12523,0.888704
146,1.28756,1,1.11407,0.89761
147,1.44947,1,1.1266,0.887629
148,2.03289,1,1.16973,0.854899
149,1.32472,1,1.11698,0.895274
150,2.13489,1,1.17968,0.847686
151,2.58568,1,1.20545,0.829568
152,4.80628,1,1.32461,0.754939
153,1.67536,1,1.1435,0.874512
154,2.04647,1,1.16996,0.854733
155,2.83777,1,1.22105,0.818967
156,1.22183,1,1.10917,0.901572
157,1.94146,1,1.16258,0.860155
158,1.05302,1,1.09527,0.913017
159,1.14465,1,1.10271,0.906858
160,1.7314,1,1.14759,0.871394
161,2.27414,1,1.18528,0.843683
162,1.26581,1,1.11236,0.898991
163,3.24583,1,1.2452,0.803086
164,5.70192,1,1.36333,0.733499
165,1.98635,1,1.16572,0.857841
166,4.26503,1,1.29899,0.769832
167,1.03289,1,1.09362,0.914395
168,2.14748,1,1.17679,0.849766
169,6.10431,1,1.37905,0.725138
170,1.97201,1,1.16472,0.858576
171,1.62136,1,1.1396,0.877501
172,1.11191,1,1.10006,0.909037
173,1.78687,1,1.1516,0.868358
174,1.09413,1,1.09882,0.91007
175,1.19743,1,1.10711,0.903249
176,1.29816,1,1.1149,0.896942
177,1.1602,1,1.10396,0.90583
178,1.68279,1,1.14404,0.874095
179,1.17235,1,1.10493,0.905032
180,1.12312,1,1.10097,0.908288
181,1.75815,1,1.14955,0.869902
182,1.90419,1,1.15999,0.862079
183,1.46339,1,1.12766,0.886794
184,1.55528,1,1.1346,0.881372
185,2.78653,1,1.21793,0.821067
186,1.72183,1,1.14689,0.871923
187,1.44687,1,1.1264,0.887785
188,1.12037,1,1.10075,0.908472
189,1.50005,1,1.13044,0.884612
190,1.4509,1,1.12671,0.887543
191,3.66309,1,1.2681,0.788581
192,1.69983,1,1.14529,0.873144
193,1.68461,1,1.14417,0.873994
194,1.51304,1,1.13142,0.883845
195,1.41067,1,1.12363,0.889975
196,1.34451,1,1.11854,0.894021
197,1.21847,1,1.10922,0.901537
198,1.83494,1,1.15524,0.865621
199,1.00162,1,1.09104,0.916554
